Time,X,Y,Original,Trend,Seasonal,Residual
201501,192041,2623606,-0.3,-1.054097153,0.719091347,0.035005807
201502,192041,2623606,-0.7,-1.236481346,0.536129847,0.000351499
201503,192041,2623606,-1.3,-1.41739936,0.090803018,0.026596342
201504,192041,2623606,-2,-1.596743276,-0.40646046,0.003203736
201505,192041,2623606,-2.5,-1.774666862,-0.62682377,-0.098509368
201506,192041,2623606,-2.2,-1.951799926,-0.232678018,-0.015522056
201507,192041,2623606,-2.5,-2.127556476,-0.338812733,-0.033630791
201508,192041,2623606,-2.8,-2.286293719,-0.41620437,-0.097501911
201509,192041,2623606,-2.3,-2.431436401,0.093379198,0.038057203
201510,192041,2623606,-2.6,-2.560644072,-0.040680423,0.001324495
201511,192041,2623606,-2.7,-2.678781071,0.066652797,-0.087871726
201512,192041,2623606,-2.1,-2.786025905,0.759405814,-0.073379908
201601,192041,2623606,-2.2,-2.876563299,0.703965616,-0.027402317
201602,192041,2623606,-2.8,-2.949493245,0.148284495,0.001208749
201603,192041,2623606,-3,-3.016208503,0.063101425,-0.046892921
201604,192041,2623606,-3,-3.089338129,-0.390485635,0.479823765
201605,192041,2623606,-3.6,-3.169209616,-0.585144449,0.154354066
201606,192041,2623606,-3.8,-3.252307122,-0.212368476,-0.335324402
201607,192041,2623606,-3.6,-3.342013249,-0.278341923,0.020355172
201608,192041,2623606,-3.6,-3.446451777,-0.246565556,0.093017333
201609,192041,2623606,-3.5,-3.58178196,0.168024303,-0.086242344
201610,192041,2623606,-3.4,-3.73204762,0.020639117,0.311408502
201611,192041,2623606,-3.7,-3.885922496,0.120656033,0.065266463
201612,192041,2623606,-3.3,-4.039124775,0.677484429,0.061640346
201701,192041,2623606,-3.6,-4.185512353,0.692916942,-0.107404589
201702,192041,2623606,-4.6,-4.328849178,-0.241724219,-0.029426603
201703,192041,2623606,-5,-4.476039889,0.034440864,-0.558400976
201704,192041,2623606,-5.4,-4.625240903,-0.380231932,-0.394527165
201705,192041,2623606,-5.3,-4.77242026,-0.559293027,0.031713287
201706,192041,2623606,-5.1,-4.915175098,-0.214113794,0.029288892
201707,192041,2623606,-5.3,-5.06860356,-0.237933303,0.006536863
201708,192041,2623606,-5.3,-5.239519408,-0.115686889,0.055206297
201709,192041,2623606,-5.2,-5.412521022,0.22021478,-0.007693759
201710,192041,2623606,-5.6,-5.586858454,0.052044905,-0.065186451
201711,192041,2623606,-5.6,-5.770895401,0.136605659,0.034289743
201712,192041,2623606,-5.4,-5.966214643,0.55804922,0.008165423
201801,192041,2623606,-5.4,-6.168720204,0.65366898,0.115051224
201802,192041,2623606,-5.7,-6.375606599,-0.023268293,0.698874892
201803,192041,2623606,-6.6,-6.585990354,-0.031089686,0.01708004
201804,192041,2623606,-7.2,-6.796277641,-0.399594285,-0.004128074
201805,192041,2623606,-7.8,-6.996219327,-0.612180616,-0.191600058
201806,192041,2623606,-8.3,-7.179325616,-0.26119033,-0.859484055
201807,192041,2623606,-7.6,-7.34374927,-0.201206952,-0.055043779
201808,192041,2623606,-7.8,-7.503334825,-0.069275706,-0.227389469
201809,192041,2623606,-7.4,-7.652451376,0.29632451,-0.043873134
201810,192041,2623606,-7.6,-7.778156897,0.059956771,0.118200126
201811,192041,2623606,-7.8,-7.896002456,0.082636348,0.013366108
201812,192041,2623606,-7.6,-7.993629324,0.443476349,-0.049847025
201901,192041,2623606,-7.5,-8.028901625,0.6533833,-0.124481675
201902,192041,2623606,-8.5,-8.073778431,0.088631813,-0.514853383
201903,192041,2623606,-8.9,-8.133225705,-0.089924018,-0.676850277
201904,192041,2623606,-9,-8.182887805,-0.316103264,-0.501008931
201905,192041,2623606,-8.8,-8.216249271,-0.6937717,0.110020971
201906,192041,2623606,-8.6,-8.240146228,-0.325389534,-0.034464238
201907,192041,2623606,-8.5,-8.295193398,-0.109833688,-0.094972914
201908,192041,2623606,-8.3,-8.37306166,-0.064152053,0.137213713
201909,192041,2623606,-8,-8.461516585,0.381198339,0.080318246
201910,192041,2623606,-8.5,-8.555202753,0.034240595,0.020962157
201911,192041,2623606,-8.6,-8.655226803,-0.030881523,0.086108326
201912,192041,2623606,-8.5,-8.768308172,0.382059384,-0.113751212
202001,192041,2623606,-8.2,-8.894051669,0.654575617,0.039476052
202002,192041,2623606,-8.8,-9.021498684,0.203658937,0.017839747
202003,192041,2623606,-9.3,-9.146856319,-0.148075937,-0.005067743
202004,192041,2623606,-9.5,-9.273501717,-0.228926973,0.00242869
202005,192041,2623606,-10.2,-9.403841316,-0.765360936,-0.030797748
202006,192041,2623606,-9.9,-9.539450102,-0.385947407,0.025397509
202007,192041,2623606,-9.6,-9.674661271,-0.012627001,0.087288272
202008,192041,2623606,-9.9,-9.804874796,-0.053032355,-0.042092849
202009,192041,2623606,-9.5,-9.934764439,0.467793804,-0.033029365
202010,192041,2623606,-10.1,-10.06509203,-0.002920386,-0.031987581
202011,192041,2623606,-10.4,-10.19570757,-0.148558153,-0.055734279
202012,192041,2623606,-9.9,-10.32612397,0.324899959,0.101224009
