Time,X,Y,Original,Trend,Seasonal,Residual
201501,171859,2631894,1.91,1.046536181,0.937429547,-0.073965728
201502,171859,2631894,0.77,1.207352706,-0.426220595,-0.011132111
201503,171859,2631894,1.12,1.367561038,-0.312199898,0.06463886
201504,171859,2631894,0.49,1.52792313,-1.131096015,0.093172886
201505,171859,2631894,-1.63,1.688951485,-3.275069588,-0.043881897
201506,171859,2631894,2.45,1.850209456,0.54264326,0.057147284
201507,171859,2631894,0.86,2.007135998,-1.040731457,-0.106404541
201508,171859,2631894,3.95,2.165268445,1.772567085,0.012164471
201509,171859,2631894,3.82,2.337798315,1.558946299,-0.076744614
201510,171859,2631894,4,2.525640391,1.44450157,0.029858039
201511,171859,2631894,2.45,2.724827707,-0.206151086,-0.068676621
201512,171859,2631894,2.53,2.934655241,-0.247272629,-0.157382612
201601,171859,2631894,4.45,3.120384839,1.1259005,0.203714661
201602,171859,2631894,3.03,3.221090814,-0.324111807,0.133020993
201603,171859,2631894,4.81,3.333515613,-0.196544757,1.673029144
201604,171859,2631894,5.15,3.448211739,-1.313988917,3.015777178
201605,171859,2631894,3.79,3.537029703,-2.634178769,2.887149065
201606,171859,2631894,4.23,3.59313462,0.699050134,-0.062184754
201607,171859,2631894,3.02,3.626369797,-0.811129595,0.204759798
201608,171859,2631894,1.83,3.588149731,0.85223007,-2.610379801
201609,171859,2631894,5.34,3.490654206,1.702682528,0.146663266
201610,171859,2631894,5.07,3.361506085,0.805545134,0.902948781
201611,171859,2631894,3.08,3.203099509,-0.222285439,0.099185931
201612,171859,2631894,3.18,3.007992241,-0.095464754,0.267472513
201701,171859,2631894,4.02,2.792350685,1.278694734,-0.051045418
201702,171859,2631894,1.88,2.581870162,-0.169373003,-0.532497159
201703,171859,2631894,2.12,2.379893808,-0.084403977,-0.175489831
201704,171859,2631894,0.51,2.208038713,-1.497325648,-0.200713065
201705,171859,2631894,0.39,2.139729878,-2.006719742,0.256989865
201706,171859,2631894,4.69,2.059444418,0.865689045,1.764866537
201707,171859,2631894,2.33,1.857093955,-0.595271585,1.06817763
201708,171859,2631894,4.52,1.724061424,-0.074871718,2.870810294
201709,171859,2631894,2.23,1.599432976,1.831833824,-1.2012668
201710,171859,2631894,0.69,1.419823386,0.161650891,-0.891474277
201711,171859,2631894,1,1.254311601,-0.254830167,0.000518567
201712,171859,2631894,2.43,1.441403892,0.062607896,0.925988211
201801,171859,2631894,2.36,1.620140703,1.578738735,-0.838879438
201802,171859,2631894,-1.22,1.798815927,0.206200067,-3.225015994
201803,171859,2631894,2.18,1.97210711,0.091348645,0.116544245
201804,171859,2631894,0.49,2.137213017,-1.48554806,-0.161664957
201805,171859,2631894,0.65,2.268661607,-1.798042418,0.179380811
201806,171859,2631894,-0.62,2.384326616,1.013430865,-4.017757481
201807,171859,2631894,2.02,2.495255303,-0.432312898,-0.042942404
201808,171859,2631894,1.6,2.601692645,-0.964075573,-0.037617072
201809,171859,2631894,4.58,2.698086855,1.664171217,0.217741928
201810,171859,2631894,2.12,2.76705,-0.525151904,-0.121898097
201811,171859,2631894,2.62,2.822807219,-0.357761535,0.154954316
201812,171859,2631894,3.04,2.886359563,0.12222275,0.031417686
201901,171859,2631894,3.33,2.95751195,1.864092467,-1.491604417
201902,171859,2631894,3.44,3.047684082,0.722481592,-0.330165674
201903,171859,2631894,3.4,3.152853676,0.334565288,-0.087418964
201904,171859,2631894,2.08,3.285120982,-1.18720928,-0.017911702
201905,171859,2631894,2.67,3.45426679,-2.123126923,1.338860133
201906,171859,2631894,4.79,3.522170532,1.058303999,0.209525469
201907,171859,2631894,5.34,3.557503831,-0.380829064,2.163325232
201908,171859,2631894,4.44,3.61342739,-0.795109658,1.621682268
201909,171859,2631894,5.95,3.666861115,1.243050218,1.040088667
201910,171859,2631894,3.12,3.67154109,-0.809822902,0.258281812
201911,171859,2631894,2.84,3.647647204,-0.531532704,-0.2761145
201912,171859,2631894,3.58,3.577587593,-0.041020861,0.043433268
202001,171859,2631894,5.59,3.475525234,2.095845622,0.018629144
202002,171859,2631894,4.78,3.359881624,1.228983066,0.19113531
202003,171859,2631894,3.79,3.240229974,0.532316782,0.017453244
202004,171859,2631894,2.26,3.117447338,-0.901329214,0.043881876
202005,171859,2631894,0.47,2.982211319,-2.477095768,-0.03511555
202006,171859,2631894,3.77,2.839724553,1.052827065,-0.122551618
202007,171859,2631894,2.4,2.71049859,-0.333206765,0.022708176
202008,171859,2631894,1.98,2.583503231,-0.626102155,0.022598924
202009,171859,2631894,3.19,2.45721206,0.784283796,-0.051495856
202010,171859,2631894,1.12,2.331804324,-1.13137757,-0.080426754
202011,171859,2631894,1.63,2.207530929,-0.710570461,0.133039532
202012,171859,2631894,1.85,2.084669196,-0.22179029,-0.012878906
