Time,X,Y,Original,Trend,Seasonal,Residual
201501,184142,2611723,4.64,-0.651893742,4.866218848,0.425674893
201502,184142,2611723,-0.61,-0.568270083,0.043034959,-0.084764876
201503,184142,2611723,-2.3,-0.480362437,-1.482745945,-0.336891618
201504,184142,2611723,-4.04,-0.390130461,-3.638560926,-0.011308613
201505,184142,2611723,-4.73,-0.297757879,-4.306152293,-0.126089828
201506,184142,2611723,-2.26,-0.200777982,-2.194210933,0.134988915
201507,184142,2611723,-0.89,-0.079421675,-0.48422606,-0.326352265
201508,184142,2611723,-0.33,0.100552945,-0.46582299,0.035270045
201509,184142,2611723,1.53,0.313853155,1.184929778,0.031217067
201510,184142,2611723,2.61,0.580706992,2.422408529,-0.393115521
201511,184142,2611723,1.99,0.906349966,1.37823095,-0.294580915
201512,184142,2611723,3.84,1.287402067,2.501383729,0.051214204
201601,184142,2611723,5.62,1.682928038,4.300233043,-0.363161082
201602,184142,2611723,2.62,1.925343862,0.329399521,0.365256617
201603,184142,2611723,1.63,2.071293977,-1.423802497,0.982508521
201604,184142,2611723,3.08,2.193164018,-3.314550716,4.201386698
201605,184142,2611723,0.5,2.285429066,-4.175110881,2.389681815
201606,184142,2611723,-0.07,2.340123171,-2.43329365,0.023170479
201607,184142,2611723,2.38,2.30826789,-0.149014022,0.220746131
201608,184142,2611723,1.61,2.209387883,-0.283168619,-0.316219263
201609,184142,2611723,3.66,2.01357512,1.740526445,-0.094101565
201610,184142,2611723,4.32,1.667735483,1.951752538,0.70051198
201611,184142,2611723,3.18,1.294672351,0.986045504,0.899282145
201612,184142,2611723,6.39,1.013271566,2.194949885,3.181778549
201701,184142,2611723,3.85,0.795852344,3.767154482,-0.713006825
201702,184142,2611723,-0.2,0.555173898,0.650680982,-1.40585488
201703,184142,2611723,-1.75,0.333834549,-1.367262996,-0.716571553
201704,184142,2611723,-2.79,0.319260728,-3.01851336,-0.090747368
201705,184142,2611723,-3.05,0.527813828,-4.054020898,0.47620707
201706,184142,2611723,-2.44,0.776714043,-2.477997693,-0.73871635
201707,184142,2611723,1.77,0.930559549,0.133969407,0.705471044
201708,184142,2611723,1.61,0.978359129,-0.141077468,0.772718339
201709,184142,2611723,3.39,1.031677865,2.281578057,0.076744078
201710,184142,2611723,0.12,1.09156394,1.516415703,-2.487979642
201711,184142,2611723,0.41,1.118989947,0.627125932,-1.336115879
201712,184142,2611723,2.79,1.062501196,1.887385948,-0.159887143
201801,184142,2611723,4.85,0.965748338,3.487469412,0.396782249
201802,184142,2611723,2.2,0.858237305,0.800286553,0.541476142
201803,184142,2611723,-0.19,0.605608794,-1.495754939,0.700146145
201804,184142,2611723,-2.06,0.252744821,-2.823333986,0.510589165
201805,184142,2611723,-4.64,-0.085411003,-3.975824183,-0.578764815
201806,184142,2611723,-5.23,-0.418401563,-2.30363044,-2.507967998
201807,184142,2611723,-1.22,-0.713685983,0.382829459,-0.889143476
201808,184142,2611723,-1.52,-0.943603503,0.006560046,-0.582956543
201809,184142,2611723,1.76,-1.060564273,2.721795737,0.098768535
201810,184142,2611723,-0.55,-0.99796741,1.009637187,-0.561669778
201811,184142,2611723,-0.23,-0.832016188,0.089253673,0.512762515
201812,184142,2611723,1.08,-0.620469893,1.77685323,-0.076383337
201901,184142,2611723,2.98,-0.31887844,3.451086323,-0.152207883
201902,184142,2611723,-1.92,0.063425404,0.948541545,-2.931966949
201903,184142,2611723,-1.79,0.485654642,-1.433559066,-0.842095576
201904,184142,2611723,-2.33,0.921438363,-2.617900769,-0.633537593
201905,184142,2611723,-2.3,1.376809317,-4.080032137,0.403222819
201906,184142,2611723,0.65,1.826382507,-2.148335806,0.971953299
201907,184142,2611723,2.88,2.175657502,0.58867933,0.115663168
201908,184142,2611723,4.09,2.390057075,-0.024957111,1.724900036
201909,184142,2611723,5.93,2.480268518,2.929993573,0.519737909
201910,184142,2611723,3.49,2.445231266,0.394511564,0.650257169
201911,184142,2611723,1.81,2.319275687,-0.408173127,-0.10110256
201912,184142,2611723,3.81,2.126068301,2.14774796,-0.463816261
202001,184142,2611723,5.31,1.866344996,3.396449247,0.047205758
202002,184142,2611723,2.57,1.582632342,1.082871197,-0.095503539
202003,184142,2611723,0.26,1.30817293,-1.392840491,0.344667561
202004,184142,2611723,-1.12,1.048393431,-2.44953687,0.281143439
202005,184142,2611723,-3.46,0.777879526,-4.170218174,-0.067661352
202006,184142,2611723,-1.87,0.486488653,-1.953967789,-0.402520864
202007,184142,2611723,1.2,0.224657925,0.815028295,0.16031378
202008,184142,2611723,-0.16,-0.01494052,-0.053778308,-0.091281173
202009,184142,2611723,2.53,-0.251004526,3.100043647,-0.319039121
202010,184142,2611723,-0.82,-0.484337735,-0.173685596,-0.161976669
202011,184142,2611723,-1.61,-0.71330063,-0.923762301,0.027062931
202012,184142,2611723,1.98,-0.935827791,2.539422595,0.376405196
