Time,X,Y,Original,Trend,Seasonal,Residual
201501,190429,2629865,1.43,-0.471211978,1.721507195,0.179704783
201502,190429,2629865,0.21,-0.425952347,0.532258591,0.103693756
201503,190429,2629865,-0.93,-0.376306456,-0.409168043,-0.144525501
201504,190429,2629865,-1.98,-0.323640589,-1.589294671,-0.06706474
201505,190429,2629865,-2.21,-0.269344706,-1.633878083,-0.306777211
201506,190429,2629865,-0.05,-0.214424559,0.024463719,0.13996084
201507,190429,2629865,-1.22,-0.148919733,-0.871211448,-0.199868819
201508,190429,2629865,-0.49,-0.048599845,-0.441256483,-0.000143672
201509,190429,2629865,0.53,0.063814823,0.220678618,0.245506559
201510,190429,2629865,0.97,0.192651069,1.005979312,-0.228630382
201511,190429,2629865,0.79,0.341060801,0.454506872,-0.005567673
201512,190429,2629865,1.55,0.514688439,1.182203812,-0.146892251
201601,190429,2629865,2.2,0.70619124,1.645825659,-0.152016899
201602,190429,2629865,0.83,0.874496111,0.014967462,-0.059463572
201603,190429,2629865,1.09,1.01915632,-0.456148039,0.526991719
201604,190429,2629865,1.64,1.131553343,-1.340859284,1.849305941
201605,190429,2629865,0.24,1.214245039,-1.48858081,0.51433577
201606,190429,2629865,0.99,1.270761623,-0.186328461,-0.094433162
201607,190429,2629865,1.12,1.269621522,-0.514743008,0.365121486
201608,190429,2629865,0.78,1.191226728,-0.321759007,-0.089467721
201609,190429,2629865,1.23,1.073502328,0.3948661,-0.238368429
201610,190429,2629865,1.97,0.936117582,0.78524807,0.248634349
201611,190429,2629865,1.18,0.791050336,0.36552472,0.023424944
201612,190429,2629865,2.13,0.667372127,1.228996743,0.23363113
201701,190429,2629865,1.89,0.582646216,1.576815926,-0.269462141
201702,190429,2629865,-0.16,0.506396167,-0.422218323,-0.244177845
201703,190429,2629865,-0.67,0.434764525,-0.499548962,-0.605215563
201704,190429,2629865,-0.51,0.402760504,-1.106704005,0.193943501
201705,190429,2629865,-0.76,0.40325749,-1.378487046,0.215229555
201706,190429,2629865,-0.18,0.421896178,-0.387569796,-0.214326382
201707,190429,2629865,1.78,0.439781176,-0.15543533,1.495654154
201708,190429,2629865,1.04,0.44694755,-0.228591389,0.821643838
201709,190429,2629865,0.73,0.444968674,0.577164916,-0.29213359
201710,190429,2629865,1.18,0.449354789,0.533214093,0.197431118
201711,190429,2629865,0.6,0.460073261,0.246663149,-0.10673641
201712,190429,2629865,1.63,0.427648622,1.25509497,-0.052743592
201801,190429,2629865,2.2,0.344547614,1.548389183,0.307063203
201802,190429,2629865,1.47,0.239059707,-0.427615054,1.658555347
201803,190429,2629865,-0.16,0.119029572,-0.657915304,0.378885732
201804,190429,2629865,-0.96,-0.003416381,-1.001237842,0.044654224
201805,190429,2629865,-1.98,-0.134769446,-1.443669043,-0.401561511
201806,190429,2629865,-0.79,-0.269197702,-0.441475565,-0.079326733
201807,190429,2629865,-0.43,-0.359009777,0.128025176,-0.199015399
201808,190429,2629865,-0.77,-0.410263025,-0.137568197,-0.222168778
201809,190429,2629865,0.62,-0.437635553,0.81648373,0.241151823
201810,190429,2629865,-0.47,-0.45505546,0.17877914,-0.193723681
201811,190429,2629865,-0.03,-0.472815134,0.075405441,0.367409693
201812,190429,2629865,0.8,-0.47523866,1.220582678,0.054655982
201901,190429,2629865,1.02,-0.449709936,1.585304246,-0.11559431
201902,190429,2629865,-1.1,-0.378800314,-0.204716687,-0.516483
201903,190429,2629865,-1.3,-0.264770383,-0.728264985,-0.306964631
201904,190429,2629865,-1.33,-0.127355501,-1.022953379,-0.17969112
201905,190429,2629865,-0.76,0.031527079,-1.604570188,0.813043108
201906,190429,2629865,-0.12,0.196543159,-0.349924041,0.033380882
201907,190429,2629865,0.96,0.327952706,0.319632532,0.312414762
201908,190429,2629865,0.5,0.391472881,-0.13566262,0.24418974
201909,190429,2629865,1.75,0.388140338,0.995953171,0.365906491
201910,190429,2629865,0.2,0.341131735,-0.230917427,0.089785691
201911,190429,2629865,-0.28,0.278051985,-0.02554235,-0.532509634
201912,190429,2629865,1.28,0.188558175,1.216771791,-0.125329966
202001,190429,2629865,1.71,0.078271819,1.616213689,0.015514492
202002,190429,2629865,0.28,-0.035681793,0.017326375,0.298355419
202003,190429,2629865,-0.82,-0.148749344,-0.791140495,0.11988984
202004,190429,2629865,-1.2,-0.278172771,-1.035282055,0.113454827
202005,190429,2629865,-2.23,-0.438781842,-1.738407357,-0.052810801
202006,190429,2629865,-0.83,-0.614864412,-0.242328416,0.027192828
202007,190429,2629865,-0.35,-0.762338662,0.522914368,-0.110575705
202008,190429,2629865,-1.13,-0.903505775,-0.140414206,-0.086080019
202009,190429,2629865,-0.18,-1.04479937,1.154676507,-0.289877136
202010,190429,2629865,-1.81,-1.184442017,-0.633623734,0.008065751
202011,190429,2629865,-1.31,-1.320528346,-0.15393024,0.164458586
202012,190429,2629865,-0.15,-1.452044625,1.211801502,0.090243123
