Time,X,Y,Original,Trend,Seasonal,Residual
201501,187772,2620611,2.64,-1.39697755,4.178964183,-0.141986633
201502,187772,2620611,-2.36,-1.273246959,-1.128191214,0.041438173
201503,187772,2620611,-4.18,-1.150807674,-3.162700867,0.133508541
201504,187772,2620611,-4.16,-1.029153904,-3.095045802,-0.035800294
201505,187772,2620611,-5.46,-0.908597199,-4.611395611,0.05999281
201506,187772,2620611,-2.19,-0.790378365,-1.333203356,-0.066418279
201507,187772,2620611,-0.44,-0.681717761,0.233999039,0.007718722
201508,187772,2620611,0.37,-0.581011667,0.803860226,0.147151441
201509,187772,2620611,0.83,-0.458982511,1.21182121,0.077161301
201510,187772,2620611,2.07,-0.322958407,2.709905378,-0.316946971
201511,187772,2620611,0.55,-0.175713103,0.815423263,-0.08971016
201512,187772,2620611,3.27,-0.001069646,3.497592141,-0.226522495
201601,187772,2620611,4.53,0.24693373,4.03550861,0.247557659
201602,187772,2620611,1.09,0.437894972,-1.649809127,2.301914155
201603,187772,2620611,0.79,0.576142185,-3.021393541,3.235251356
201604,187772,2620611,2.67,0.725588173,-3.183039803,5.12745163
201605,187772,2620611,-1.28,0.902569449,-4.735394646,2.552825197
201606,187772,2620611,0.41,1.055561804,-0.947729814,0.30216801
201607,187772,2620611,1.72,1.119083545,0.797189139,-0.196272685
201608,187772,2620611,1.71,1.205681122,0.691034159,-0.186715281
201609,187772,2620611,3.06,1.282745092,2.052755516,-0.275500608
201610,187772,2620611,4.18,1.300891081,2.123726311,0.755382609
201611,187772,2620611,2.15,1.258819602,0.616434085,0.274746313
201612,187772,2620611,4.81,1.194126921,3.318439321,0.297433757
201701,187772,2620611,2.14,1.10971746,3.859047704,-2.828765164
201702,187772,2620611,-1.24,0.983812742,-2.174597268,-0.049215474
201703,187772,2620611,-3.03,0.827513519,-2.901840372,-0.955673146
201704,187772,2620611,-2.39,0.698107896,-3.283377167,0.195269271
201705,187772,2620611,-4.39,0.647531421,-4.878039341,-0.15949208
201706,187772,2620611,-0.39,0.637497668,-0.535778788,-0.49171888
201707,187772,2620611,2.91,0.584326309,1.290551457,1.035122234
201708,187772,2620611,2.73,0.535592999,0.568338096,1.626068905
201709,187772,2620611,3.54,0.518641655,2.801371575,0.21998677
201710,187772,2620611,-0.25,0.524911047,1.519126276,-2.294037323
201711,187772,2620611,0.21,0.512588528,0.355850175,-0.658438704
201712,187772,2620611,3.48,0.438377474,3.060576541,-0.018954016
201801,187772,2620611,4.12,0.349198234,3.42361,0.347191766
201802,187772,2620611,1.32,0.262530487,-1.483432112,2.540901625
201803,187772,2620611,-2.02,0.151304366,-2.880081204,0.708776838
201804,187772,2620611,-3.74,0.016266367,-3.466881796,-0.289384571
201805,187772,2620611,-5.11,-0.135462596,-4.954764377,-0.019773027
201806,187772,2620611,-2.52,-0.310164084,-0.129026306,-2.08080961
201807,187772,2620611,1.08,-0.453564799,1.664815627,-0.131250828
201808,187772,2620611,-0.45,-0.568675525,0.580108902,-0.461433377
201809,187772,2620611,3.01,-0.669367325,3.211495354,0.467871971
201810,187772,2620611,-0.35,-0.750986828,0.794010508,-0.39302368
201811,187772,2620611,-0.17,-0.783933837,0.015063292,0.598870545
201812,187772,2620611,1.87,-0.763464542,2.788544249,-0.155079707
201901,187772,2620611,1.48,-0.710299491,2.917792643,-0.727493152
201902,187772,2620611,-3.31,-0.592471873,-0.783506465,-1.934021662
201903,187772,2620611,-3.31,-0.419265866,-2.61800318,-0.272730954
201904,187772,2620611,-3.9,-0.214043915,-3.605210565,-0.08074552
201905,187772,2620611,-1.8,0.040892695,-4.889209423,3.048316727
201906,187772,2620611,0.84,0.309057741,0.35574541,0.175196849
201907,187772,2620611,2.5,0.486392798,1.837860327,0.175746875
201908,187772,2620611,1.94,0.567638321,0.686252269,0.68610941
201909,187772,2620611,4.24,0.55442334,3.195159635,0.490417025
201910,187772,2620611,0.82,0.441374801,-0.052364866,0.430990065
201911,187772,2620611,-0.38,0.288032993,-0.180673726,-0.487359267
201912,187772,2620611,2.45,0.089379818,2.677896465,-0.317276283
202001,187772,2620611,2.48,-0.148149232,2.398010133,0.230139099
202002,187772,2620611,-0.44,-0.383700887,-0.07131781,0.015018697
202003,187772,2620611,-2.94,-0.60465782,-2.403838841,0.068496661
202004,187772,2620611,-4.39,-0.826424281,-3.703439047,0.139863328
202005,187772,2620611,-5.87,-1.073313731,-4.817763768,0.021077499
202006,187772,2620611,-0.52,-1.325918723,0.87100907,-0.065090347
202007,187772,2620611,0.39,-1.515727679,1.980765765,-0.075038086
202008,187772,2620611,-1.03,-1.688039412,0.833074849,-0.175035438
202009,187772,2620611,0.76,-1.860413394,3.121907719,-0.501494325
202010,187772,2620611,-3,-2.030851009,-0.853905117,-0.115243874
202011,187772,2620611,-2.39,-2.196021893,-0.389910343,0.195932236
202012,187772,2620611,0.55,-2.353292409,2.589222033,0.314070377
