Time,X,Y,Original,Trend,Seasonal,Residual
201501,179250,2624491,1.22,-0.76516193,1.944313927,0.040848003
201502,179250,2624491,1.05,-0.540355239,1.536832367,0.053522872
201503,179250,2624491,0.09,-0.313797721,0.46565858,-0.06186086
201504,179250,2624491,-1.54,-0.085776786,-1.493213239,0.038990026
201505,179250,2624491,-2.15,0.143335776,-2.237070693,-0.056265083
201506,179250,2624491,-1.11,0.372599033,-1.379744388,-0.102854646
201507,179250,2624491,-1.41,0.60287235,-1.896240042,-0.116632308
201508,179250,2624491,0.32,0.837049878,-0.706333206,0.189283328
201509,179250,2624491,2.69,1.06930968,1.567218004,0.053472316
201510,179250,2624491,2.63,1.302979418,1.327177149,-0.000156567
201511,179250,2624491,2.37,1.536546806,0.791636877,0.041816317
201512,179250,2624491,1.83,1.764180382,0.126519588,-0.06069997
201601,179250,2624491,3.49,1.986302598,1.593830897,-0.090133495
201602,179250,2624491,3.65,2.187480314,1.456267452,0.006252233
201603,179250,2624491,3.1,2.354128982,0.514288987,0.231582031
201604,179250,2624491,2.66,2.494244873,-1.180662018,1.346417145
201605,179250,2624491,2,2.613017638,-2.097806577,1.484788939
201606,179250,2624491,1.51,2.703565178,-1.392337686,0.198772508
201607,179250,2624491,1.38,2.773838464,-1.638537289,0.244698825
201608,179250,2624491,1.55,2.78779294,-0.920084433,-0.317708508
201609,179250,2624491,3.06,2.727370831,1.599959937,-1.267330768
201610,179250,2624491,4.05,2.622946749,1.293547068,0.133506183
201611,179250,2624491,3.82,2.509387786,0.601406777,0.709205436
201612,179250,2624491,3.97,2.408192953,0.209686038,1.352121009
201701,179250,2624491,3.69,2.30771757,1.233484551,0.148797879
201702,179250,2624491,3.43,2.173673905,1.390967742,-0.134641647
201703,179250,2624491,2.42,2.033568999,0.571604774,-0.185173773
201704,179250,2624491,0.96,1.909884384,-0.863914276,-0.085970108
201705,179250,2624491,0.09,1.758700628,-1.957860941,0.289160312
201706,179250,2624491,-0.88,1.607161512,-1.437966999,-1.049194513
201707,179250,2624491,1.6,1.48720981,-1.388970215,1.501760405
201708,179250,2624491,1.84,1.39676212,-1.131300028,1.574537908
201709,179250,2624491,2.78,1.281014895,1.638246278,-0.139261173
201710,179250,2624491,2.25,1.150823473,1.280320223,-0.181143697
201711,179250,2624491,1.38,1.18327494,0.425937038,-0.229211978
201712,179250,2624491,2.03,1.258591246,0.286423799,0.484984955
201801,179250,2624491,2.2,1.320929079,0.863612503,0.015458417
201802,179250,2624491,2.85,1.371242722,1.412617315,0.066139964
201803,179250,2624491,2.11,1.396040868,0.660429339,0.053529793
201804,179250,2624491,0.99,1.390521721,-0.621872659,0.221350938
201805,179250,2624491,-0.64,1.367280835,-1.84262656,-0.164654275
201806,179250,2624491,-2.4,1.330502972,-1.531515363,-2.198987609
201807,179250,2624491,0.05,1.274881824,-1.299576214,0.07469439
201808,179250,2624491,0.03,1.204303372,-1.186374373,0.012071001
201809,179250,2624491,3,1.129918019,1.672825901,0.197256081
201810,179250,2624491,2.32,1.049788942,1.286043672,-0.015832614
201811,179250,2624491,1.23,0.953232899,0.346392868,-0.069625767
201812,179250,2624491,1.03,0.87147504,0.311452396,-0.152927435
201901,179250,2624491,1.33,0.871257603,0.454788008,0.003954389
201902,179250,2624491,0.93,0.893693309,1.477488801,-1.44118211
201903,179250,2624491,0.15,0.917377585,0.804208381,-1.571585966
201904,179250,2624491,-0.48,0.95500417,-0.460730201,-0.974273969
201905,179250,2624491,-0.86,1.028763122,-1.685831193,-0.20293193
201906,179250,2624491,-0.5,1.173828607,-1.683899593,0.010070986
201907,179250,2624491,1.96,1.378751923,-1.312551841,1.893799919
201908,179250,2624491,3.31,1.588463857,-1.141003496,2.86253964
201909,179250,2624491,4.54,1.748474214,1.68660567,1.104920117
201910,179250,2624491,3.5,1.851013435,1.266277615,0.382708949
201911,179250,2624491,2.66,1.98671259,0.406097044,0.267190366
201912,179250,2624491,1.67,1.909577822,0.26656746,-0.506145282
202001,179250,2624491,3.41,1.725940442,0.030272952,1.653786606
202002,179250,2624491,3.11,1.536634238,1.541637079,0.031728684
202003,179250,2624491,2.33,1.33724872,0.948987539,0.043763741
202004,179250,2624491,0.81,1.124447,-0.309559726,-0.004887274
202005,179250,2624491,-0.37,0.8830596,-1.49503611,0.241976509
202006,179250,2624491,-1.18,0.610450552,-1.836904514,0.046453962
202007,179250,2624491,-1.01,0.315372357,-1.341095395,0.015723038
202008,179250,2624491,-1.04,0.026812445,-1.098442163,0.031629718
202009,179250,2624491,1.41,-0.262145931,1.689414985,-0.017269054
202010,179250,2624491,0.56,-0.553031287,1.253150378,-0.140119091
202011,179250,2624491,-0.47,-0.845643334,0.466778558,-0.091135224
202012,179250,2624491,-0.74,-1.138832714,0.247360372,0.151472342
