Time,X,Y,Original,Trend,Seasonal,Residual
201501,179785,2632016,1.51,-0.127629969,1.778570378,-0.140940409
201502,179785,2632016,1.1,-0.086697436,0.949318749,0.237378687
201503,179785,2632016,-2.07,-0.042820991,-2.11613045,0.088951441
201504,179785,2632016,-2.97,0.004686379,-2.892568388,-0.082117991
201505,179785,2632016,-3.66,0.055217065,-3.666906825,-0.04831024
201506,179785,2632016,0.45,0.106301621,0.281361828,0.062336551
201507,179785,2632016,-1.58,0.152002524,-1.252653295,-0.479349228
201508,179785,2632016,1.61,0.234028985,1.448389441,-0.072418427
201509,179785,2632016,1.8,0.343048602,1.138514881,0.318436517
201510,179785,2632016,2.49,0.468857167,2.191218532,-0.1700757
201511,179785,2632016,0.86,0.605284195,0.344614032,-0.089898228
201512,179785,2632016,2.5,0.736982845,1.761083323,0.001933832
201601,179785,2632016,3.05,0.84673605,1.893702623,0.309561327
201602,179785,2632016,1.09,0.950341322,0.282011835,-0.142353157
201603,179785,2632016,1.48,1.079033585,-1.990816638,2.391783053
201604,179785,2632016,2.07,1.178052679,-2.723915666,3.615862987
201605,179785,2632016,-0.19,1.202476917,-3.246955968,1.854479051
201606,179785,2632016,1.22,1.223490799,-0.013120359,0.00962956
201607,179785,2632016,1.31,1.274829124,-0.570238992,0.605409868
201608,179785,2632016,0.57,1.21291752,1.223739344,-1.866656864
201609,179785,2632016,1.85,1.068200196,1.407671556,-0.625871752
201610,179785,2632016,2.88,0.888388899,1.384681502,0.606929599
201611,179785,2632016,1.3,0.698925431,0.54813331,0.052941259
201612,179785,2632016,2.29,0.531179773,1.685894705,0.072925522
201701,179785,2632016,2.16,0.429068539,1.998487564,-0.267556103
201702,179785,2632016,-0.57,0.357657488,-0.221500179,-0.706157309
201703,179785,2632016,-1.96,0.306638654,-1.890504062,-0.376134592
201704,179785,2632016,-1.98,0.301194586,-2.573929867,0.292735281
201705,179785,2632016,-2.34,0.339840583,-2.855654763,0.175814181
201706,179785,2632016,-0.11,0.357562207,-0.239480233,-0.228081974
201707,179785,2632016,0.79,0.317301852,0.039936236,0.432761912
201708,179785,2632016,1.53,0.251270326,0.984586898,0.294142775
201709,179785,2632016,0.06,0.180556762,1.632763694,-1.753320456
201710,179785,2632016,-0.01,0.110046302,0.607954529,-0.728000831
201711,179785,2632016,0.94,0.040853383,0.717728673,0.181417944
201712,179785,2632016,1.28,-0.045997448,1.60467065,-0.278673202
201801,179785,2632016,2.14,-0.117015335,2.059385669,0.197629666
201802,179785,2632016,1.88,-0.176719234,-0.18337133,2.240090564
201803,179785,2632016,-1.45,-0.261309921,-1.796626099,0.607936019
201804,179785,2632016,-3.12,-0.363525488,-2.379039304,-0.377435208
201805,179785,2632016,-3.09,-0.46062837,-2.87230732,0.24293569
201806,179785,2632016,-2.08,-0.567847088,-0.230082962,-1.28206995
201807,179785,2632016,-0.61,-0.660111343,0.083957673,-0.033846331
201808,179785,2632016,-0.42,-0.722186153,0.777265034,-0.475078881
201809,179785,2632016,1.46,-0.763326351,1.872181838,0.351144513
201810,179785,2632016,-0.93,-0.790774217,-0.058158683,-0.0810671
201811,179785,2632016,-0.06,-0.796584988,0.755179986,-0.018594998
201812,179785,2632016,1.13,-0.793293784,1.523774282,0.399519502
201901,179785,2632016,1.13,-0.772338316,2.25093206,-0.348593744
201902,179785,2632016,-0.85,-0.689454122,0.234796391,-0.395342269
201903,179785,2632016,-2.3,-0.522778889,-1.67744688,-0.099774231
201904,179785,2632016,-2.63,-0.30514936,-1.945313516,-0.379537124
201905,179785,2632016,-1.15,-0.104896816,-3.287349927,2.242246742
201906,179785,2632016,0.48,0.082405387,-0.20013021,0.597724822
201907,179785,2632016,1.59,0.261063633,-0.159652551,1.488588918
201908,179785,2632016,1.15,0.376710216,0.564691638,0.208598146
201909,179785,2632016,2.71,0.404120017,1.830948698,0.474931285
201910,179785,2632016,-0.28,0.310589859,-0.370841892,-0.219747967
201911,179785,2632016,-0.94,0.175234289,0.734263631,-1.84949792
201912,179785,2632016,1.17,0.026461638,1.545809565,-0.402271202
202001,179785,2632016,2.5,-0.139739194,2.451902699,0.187836494
202002,179785,2632016,0.68,-0.313809201,0.696118829,0.297690372
202003,179785,2632016,-2.14,-0.488861084,-1.602124397,-0.049014519
202004,179785,2632016,-1.81,-0.691755082,-1.454577549,0.336332631
202005,179785,2632016,-4.69,-0.916220967,-3.712930454,-0.06084858
202006,179785,2632016,-1.5,-1.148065002,-0.129801624,-0.222133374
202007,179785,2632016,-1.82,-1.345498264,-0.407082629,-0.067419107
202008,179785,2632016,-1.18,-1.536017523,0.380216357,-0.024198834
202009,179785,2632016,-0.51,-1.725044394,1.60469556,-0.389651165
202010,179785,2632016,-2.33,-1.911080331,-0.62304581,0.204126142
202011,179785,2632016,-1.39,-2.09248163,0.706582441,-0.004100811
202012,179785,2632016,-0.57,-2.26893332,1.549894606,0.149038714
